uid,user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
199922,ZCgJbuBhHiGZd9yZ_kq6qg,Chris,1663,2007-12-01,198,60,67,0,3,24,8,2,1,4,31,65,60,60,24,7
200633,BwTPj8XS_iqdSTLPBVMs1w,"Katie Anne",1304,2006-12-22,79,22,4,0,3,339,31,13,87,4,90,162,245,245,71,45
207997,1HM81n6n4iPIFU5d2Lokhw,Shannon,1644,2011-07-28,163,73,98,0,3,101,34,11,9,26,423,471,399,399,178,22
208052,jI5grCzPrcpYgqtNVygWRQ,Marko,1135,2009-07-03,10433,10325,10285,0,3,3106,634,744,60,55,1255,4293,4302,4302,2525,2640
208491,ycVIThPWpZa2TfTlonf4fQ,Melissa,1367,2009-07-17,3653,1021,4351,0,3,441,88,108,50,490,457,1535,786,786,222,180
209187,orHVoIN1Oj_rK3KDqcGBIQ,D.,1220,2013-09-14,234,147,91,0,3,5,4,2,0,1,17,45,22,22,42,0
209191,9fe41Vmw245Eho1PghHHKw,Amy,1341,2007-05-30,885,36,108,0,3,18,6,2,3,8,16,52,39,39,16,3
212451,NIhcRW6DWvk1JQhDhXwgOQ,Lia,1611,2005-12-30,4926,4699,4478,0,3,590,57,43,46,21,426,655,648,648,247,64
212814,i-DWCn1Xk5-exHi0mBDO1g,Esther,1565,2006-12-22,346,320,326,0,4,111,26,9,9,13,61,177,188,188,59,37
212931,hVSsN5EGe2-h2uW1v_VUdA,Howard,1002,2009-01-04,2276,1766,1988,0,3,157,27,4,1,0,115,249,234,234,83,120
212954,DM9uO9U819x1ugQ_ojSg4g,Camille,1358,2011-04-08,41395,8765,29204,0,3,1520,98,50,72,37,2772,10663,3058,3058,240,191
213456,o5STsEtfvD1Ig0J7Z-1uxA,Alex,1382,2009-06-15,12069,9722,10793,0,3,435,117,61,32,22,780,3051,1397,1397,691,243
214499,0qQI-n_ZfrwBewAgr1Nt8g,Jenny,1230,2008-05-23,528,74,61,0,3,240,133,21,12,6,130,969,560,560,464,34
216017,DS0Idr2XDhz5e7ZfSy0dYA,Ken,1491,2006-07-12,10259,9206,10088,0,3,3602,295,222,200,130,1057,3157,3844,3844,1597,1802
216499,VyRICVwE3VfGynw5ly2oBA,Jennifer,1028,2008-07-01,183,159,181,0,4,33,5,5,4,1,40,81,55,55,20,2
216507,rTyn3YHLhXyIJwRfqeRxEg,Marin,1051,2008-02-20,870,538,1347,0,3,1,1,0,0,1,9,10,10,10,10,2
217343,E0hnzH2Kx50pYjIOhMxfuA,Eddie,1084,2009-03-16,14,11,3,0,3,37,9,5,2,1,73,53,61,61,77,21
217628,iLjMdZi0Tm7DQxX1C1_2dg,Ruggy,2118,2007-07-31,72265,12848,71634,0,3,2544,260,268,336,117,2217,8247,4878,4878,1304,550
218376,1TFraFC6i-tDhXQ3del0-g,qirk,1126,2006-09-27,35,43,63,0,3,27,4,4,5,0,17,31,45,45,3,3
218452,7JpPvfDAE_14vA1xgFOFjw,Maria,2901,2008-04-26,4288,3669,2798,0,3,223,47,31,2,5,320,831,574,574,262,56
218453,Jd17L6-fmSZzzF-0Fhjhxg,Carolen,1151,2006-11-30,3011,272,555,0,3,438,52,37,34,4,282,411,492,492,237,503
219160,-K2Tcgh2EKX6e6HqqIrBIQ,.Hon,1238,2006-07-19,7682,5762,5026,0,3,226,33,20,48,7,217,563,568,568,99,42
222701,cjotiAHFSbFuvbxTWmGi1Q,Ron,1229,2008-10-29,28449,25662,26239,0,3,2254,277,306,130,48,1379,4860,4310,4310,1787,2978
223657,TqEOK7uxaXj7SbJZKEktxw,Steve,1158,2009-02-10,601,248,228,0,3,41,14,2,0,0,36,74,60,60,27,9
223895,y_jl-bErj1mnb4KF04F74Q,Vicki,1023,2008-09-22,44,1,10,0,4,1,0,0,0,0,5,6,11,11,1,1
223913,SDytcPY5fiuuDbTkPE8GyA,"Pinky And The",1469,2008-01-26,34776,6063,31362,0,3,1238,212,502,219,80,844,3352,1705,1705,992,2090
224578,0Igx-a1wAstiBDerGxXk2A,Jen,2013,2009-01-14,42754,9539,10069,0,3,387,44,32,18,19,427,1351,803,803,389,109
224602,zQxDUhxKOHdZygnNRZ-4ng,Tiff,1257,2009-10-03,271,218,194,0,3,42,7,7,12,3,27,48,59,59,17,8
224742,shVyD312LNnLUvQEPdzo7g,Alison,1548,2009-05-06,2,4,12,0,3,28,10,6,4,1,26,38,59,59,31,11
224878,Valva2MGzBW8ux3641YINA,Karen,1230,2007-03-13,85,54,18,0,3,33,5,2,4,1,34,45,58,58,22,15
225361,Xf5KPJimu8cLFndTL8WPJQ,Mansi,1045,2010-04-08,110,30,68,0,3,35,7,1,5,1,27,39,35,35,54,1
225424,wkrFqNxwTEEkG3mJV88Izw,Olivia,1066,2006-10-16,2384,2774,2699,0,3,728,42,27,66,15,285,862,898,898,145,24
226078,UVUIi0q38pAvsfuEEppe0Q,Stephen,1814,2011-04-08,36,16,10,0,4,60,14,4,1,17,116,261,144,144,88,2
226284,iztl5NRH01qvWA0LEICw8Q,Daren,1659,2007-07-04,9138,4582,21883,0,3,290,101,46,23,100,516,1285,849,849,215,53
226489,SsgDGJWBNvefjY0z8XsVCQ,Kislev,1414,2009-05-16,1920,933,1652,0,3,245,34,26,7,9,121,358,497,497,285,53
226556,AGraTma9eEgsiJFDIy6tbg,Maile,1426,2007-09-10,610,452,610,0,4,277,20,8,1,0,80,170,217,217,92,27
226911,TqXAebtAtO90ZmN_odc8mQ,Nora,1937,2009-03-25,226,291,179,0,3,31,14,4,1,4,38,57,71,71,57,2
227196,QhzzVcCXetK2hCctHsMzmg,Deke,1069,2007-07-06,1858,251,58,0,3,5,5,3,0,0,14,29,8,8,18,2
228451,FZTkBavnUWVQRK3ULOxePQ,Greg,3218,2008-12-18,3048,2201,1683,0,3,234,68,40,12,14,318,596,469,469,282,177
228488,CS6mIboxyuYyVMAHWbyptw,Rita,1065,2009-03-23,169,41,26,0,3,4,6,2,0,1,29,65,22,22,24,0
229947,jT1japLeFEucHwEaEmFf5g,Ronald,2137,2007-08-16,3327,1281,1182,0,3,43,10,4,2,6,155,146,124,124,83,29
230612,eIa4QJXp5ZNmuFORnuPvDA,Ziyan,1701,2010-01-26,2,0,0,0,3,29,8,4,7,5,27,37,42,42,56,42
232704,IzJ36jX6V6ky5BtoN-Agng,Chun,1228,2008-06-29,2338,1108,1918,0,4,1321,89,132,90,20,632,2541,1834,1834,450,442
233388,1wE7oHKgNOLPM0QWS3jm9w,Ed,1667,2010-04-25,17265,10642,17000,0,3,601,30,17,0,3,228,996,1076,1076,245,68
241674,s4NgvdIfBH3UQdccWCyARg,"Carrie Neal",1114,2008-04-09,390,2148,2022,0,3,340,40,25,38,40,424,1140,660,660,221,96
241950,adKonsQWY64vJYglPotH5Q,Stefanie,1339,2012-01-06,12,5,9,0,3,53,11,2,2,0,16,54,41,41,49,6
242343,rm-oUeqX0T3-SvaoGw2UJA,Sophia,1198,2010-10-19,400,311,316,0,3,62,11,6,4,3,36,83,74,74,63,16
242640,XoSPy_9tHRuVkPZ2VeMVUA,Jasmine,1014,2011-07-28,118,66,36,0,3,34,6,5,3,1,51,81,70,70,46,12
243112,TOj5yZZEwS3J3fLgo3V3yQ,Kelly,1117,2009-04-21,2146,1179,1639,0,3,278,34,19,24,17,128,305,326,326,122,54
243473,LP59kBNEHmASJZWynra29g,Lawrence,1017,2010-02-07,5863,5841,5841,0,4,979,74,81,15,32,329,1741,1721,1721,632,1407
244109,cf-J2rZQyklNDFuTEeCIMw,Flor,1001,2007-05-04,10107,8971,10225,0,3,2466,81,66,243,43,721,1234,1942,1942,262,114
244153,4MJ7go3WJwIcak_17vWw9w,Sarah,1302,2009-03-21,194,146,92,0,3,90,10,13,9,1,54,120,111,111,98,37
245189,lYp818T-xh8Ss79To5Azhw,Howie,1049,2012-06-18,4616,2546,3756,0,3,321,38,21,9,12,534,1847,670,670,291,117
247741,TEtzbpgA2BFBrC0y0sCbfw,Keane,1096,2006-02-15,12203,11786,11917,0,4,5231,313,332,889,152,1596,3631,4985,4985,1086,428
247758,_cUtxCvCccwgNJzD5I0cDA,Kyle,1346,2006-12-22,23246,16192,24031,0,3,2307,355,419,354,356,967,3449,2817,2817,775,389
247794,POAKZScwldLTMCtvezW5mA,Lisa,1447,2011-11-20,128,25,76,0,3,94,16,8,7,2,97,169,147,147,91,25
248549,LWwmuZJjI4jeB95fQGbG0Q,Shalini,1418,2008-11-12,5111,4402,4981,0,4,252,24,28,24,7,139,349,349,349,114,91
248638,eKUGKQRE-Ywi5dY55_zChg,Cherylynn,1781,2008-01-20,45811,44683,44335,0,3,19085,1407,1968,1049,320,5967,11381,15432,15432,6687,31164
248643,sGJvx1MTsetDzsnrHfJHLg,Aaron,1083,2014-06-28,18697,18685,18710,0,3,3394,479,328,57,35,2137,4367,4712,4712,4322,1186
248749,6tDMGnbO4m8ENlUvG7r0eA,Sean,1289,2011-07-14,6367,4942,3947,0,3,275,49,29,4,6,158,537,689,689,286,186
249490,_fqINvA1SYEbqC_RR-egLQ,Vishal,1016,2008-06-27,421,186,114,0,3,57,13,0,1,0,28,61,111,111,30,8
249500,-8lbUNlXVSoXqaRRiHiSNg,Yuri,1298,2008-01-03,1137,219,555,0,4,109,8,5,3,14,33,78,90,90,41,47
249625,SKwYP9GGgJwkTbpmFZz90g,Lorelei,1127,2009-08-11,0,0,0,0,3,9,4,2,2,0,11,11,18,18,0,1
250039,TylOr9YYTV3znqIvH7kdmQ,Ted,1622,2007-08-21,79,56,24,0,3,32,12,10,2,3,84,92,118,118,38,20
251437,jVaiCNmWOjoI0led5LZuyA,Danny,1038,2009-01-01,152,66,33,0,3,8,3,3,0,2,9,38,24,24,15,3
252034,xoUUkyCSCnDJ_hxx1NyTSw,Cobra,1259,2007-12-06,58,31,25,0,3,21,9,7,2,0,72,72,37,37,23,32
252301,WaqPitgrhpepyvFo2jcUBQ,Stephen,1079,2006-12-03,351,225,45,0,3,25,11,9,2,0,30,52,52,52,18,12
255557,D2epirooWNjvwTI6MFhNGw,Susy,1709,2006-11-29,108,293,74,0,3,1925,131,78,306,20,493,737,1059,1059,572,376
255824,uIBhZTxEdOw1FRVpSJ45mQ,Franklin,1374,2009-12-29,123,46,7,0,4,5,5,6,6,0,26,16,10,10,4,11
256042,mXl8GMozjLoraG7PyFHWkg,Pancho,1165,2009-03-02,984,1638,950,0,3,574,55,39,14,35,495,892,796,796,622,3872
256249,Rvn-Ymc8_9z4vbcm2ZwenQ,Ryna,1211,2010-09-10,113,103,203,0,3,81,10,3,2,10,29,69,60,60,25,21
257457,1yXVKvK7uYjAZnonIl3jNg,Matt,1005,2010-06-19,106,45,49,0,4,10,3,1,1,2,20,20,25,25,34,7
258043,j4BMT5Oyrt15-pwK3cRSZw,Jen,1887,2008-01-12,1320,282,345,0,3,1122,102,60,55,39,411,1554,1617,1617,572,286
258072,bURBDO2lgSrxnth2P7v3Gw,Craig,1021,2008-01-18,2987,1551,1121,0,4,239,23,52,24,4,163,285,397,397,154,61
258113,FLMRT4tDE4VlM1wyDK5QGg,Hannah,1213,2009-02-20,767,750,701,0,3,263,40,24,19,8,215,285,640,640,320,41
261315,gfQqQYI5_hCAGEHlHXIz2Q,Cherie,1695,2005-10-02,8211,1440,6522,0,3,333,28,25,11,9,135,348,296,296,88,7
261665,ZMBIjbnvatw6Z6JNPlS99Q,Eugi,1199,2009-01-21,322,243,237,0,3,93,15,12,15,8,31,182,149,149,101,20
263251,5O3VvfDu_HDvgUviAqmTEA,Michelle,1054,2009-09-11,4357,1593,2677,0,4,56,13,4,2,12,214,196,147,147,88,72
263731,5v1OwXLi9RgErLclZKxCEQ,Andy,1544,2009-08-01,12,10,3,0,3,36,6,1,1,0,45,29,74,74,11,2
263852,RO3vznPVVw5NWcgfP3k17A,Aimee,1116,2009-09-12,1266,543,1105,0,4,424,34,29,43,22,146,446,426,426,162,28
265981,zXQuFIgNgARtX6Nf5hIWIQ,Samantha,1199,2010-11-08,1,1,0,0,3,15,7,2,1,1,12,16,30,30,10,15
268572,0G-QF457q_0Z_jKqh6xWiA,Joi,1530,2008-03-12,26431,7490,14892,0,4,1440,114,94,145,75,1956,6205,2153,2153,1004,372
269152,renx4bbdhSQUABq5Nt296g,Jane,1521,2013-09-18,37,2,36,0,4,2,7,0,0,1,3,7,23,23,6,0
275383,TGdnpYdQgPnKAd7JoC37pQ,John-Michael,1227,2007-04-13,6879,6263,6375,0,3,1719,80,66,200,21,943,1391,1439,1439,175,107
275960,Txa_sNMUSHfNzHwaV034fQ,Amber,1274,2010-01-19,4362,431,2227,0,4,67,13,8,8,6,46,130,136,136,83,68
278628,jXXY61CrSzXQmDeUG7aA6Q,Kira,1027,2006-12-05,296,283,191,0,4,89,13,8,18,11,48,93,132,132,36,16
281020,eqwYJSlHsGYaotedCtdX0A,Justin,1722,2009-12-24,98,39,49,0,3,7,9,5,2,11,16,40,25,25,29,5
281113,s3kRi7b8t2sdtYcsMbqlJA,jazzy,2051,2005-09-24,403,66,85,0,3,19,4,3,3,7,27,24,49,49,12,10
283576,hcGgZ4PbKcM3K1clw7tEGA,Meg,1825,2007-07-11,1821,1178,1536,0,3,572,44,27,30,28,160,389,704,704,264,23
283717,ayN7C_U3AwBfWN7I3YVA_A,Yuki,1018,2007-08-15,118,74,74,0,3,315,39,17,36,8,162,152,345,345,131,112
288753,EvrT_21w6SsR7c5No-QcLQ,Christopher,1315,2010-05-21,70,76,12,0,3,73,19,13,5,1,101,145,168,168,34,19
288908,mtVsTE9pyOsY2xCuRRFCvw,J,1372,2008-08-25,103,64,44,0,3,41,7,7,6,12,26,36,78,78,11,41
288918,Dd6ElS2Cng3Qag_h4IQC-Q,Jennifer,1745,2005-11-03,186,104,245,0,4,152,19,17,17,10,53,170,203,203,70,21
289499,5Tc0YXgYDvTTlps0e8xTNg,Jill,1115,2005-08-19,65,153,83,0,3,563,32,15,65,8,156,139,291,291,73,24
290750,N1ZCuhN0EFevaIfn6uRTNQ,Alexandra,1721,2010-03-31,415,64,61,0,3,34,14,6,7,1,47,83,71,71,36,16
290775,YS4pJyJjRURaiBgrlDeohg,Nick,1463,2007-07-06,422,814,411,0,3,373,62,40,39,21,435,536,625,625,160,23
290834,LAX-mM-cOJ2ownL-waC8ww,Sean,1633,2007-09-28,28,36,18,0,3,175,29,13,3,3,153,331,453,453,101,9
290892,aqWXHhcR_CdmKmxggFOlEA,Wendy,1158,2005-09-25,7928,556,2089,0,3,61,12,6,4,9,40,56,99,99,18,5
291520,es15UP55rfli8OTgYr7cZA,Mary,1453,2010-08-12,122,11,28,0,3,8,4,4,0,0,16,26,17,17,13,5
291686,L27OShvycGmVOkAxD1h86A,Nickie,1100,2008-01-11,18723,7298,15105,0,3,535,20,23,46,46,197,496,479,479,129,25
291731,Kc7IwXLrJVqAVMkX6pxWbA,Steve,1051,2010-07-12,13561,8998,17402,0,3,126,31,4,0,1,294,476,348,348,217,10
291977,JDlFVpvClWyL067zSGMRkQ,Valarie,1179,2010-04-27,307,56,69,0,3,16,7,1,6,0,19,51,53,53,25,5
293443,CAQv3QQHUasQNtN-HEldAw,Tony,1260,2007-04-06,180,157,242,0,3,201,58,19,16,25,134,169,322,322,104,17
294479,FN4UY8IjXRZYHsO9YcrDYg,Juan,1167,2011-08-16,56,6,3,0,3,202,18,3,0,0,73,110,100,100,27,5
294960,B5RcWUztezeNkW-_ujqViQ,Janene,1314,2008-06-11,171,110,74,0,3,158,24,13,11,12,92,141,125,125,111,18
294963,OnagJ2dnPjfRRT4a_CgKCw,Mimi,1146,2005-04-14,275,142,250,0,4,403,15,11,54,19,61,116,246,246,26,30
295753,bA6sFAZTIc5ddwpnB_WJUw,Gil,1078,2005-03-07,144,77,110,0,3,199,42,19,54,21,171,313,394,394,225,25
296343,5yGgNgkkNvsv6dYiA_whFw,Yonnie,1568,2013-01-11,2,6,1,0,3,15,2,2,2,2,20,36,20,20,24,15
298551,DICLJDdq0HpvOVYR5mB4gA,Eric,2433,2010-01-12,480,384,517,0,3,77,34,5,0,0,42,131,133,133,118,4
298610,EKdyI4jpUF29YtPkKiCtcg,Jennifer,1028,2007-02-04,113,119,85,0,3,411,45,24,117,36,391,199,504,504,88,62
310093,LZwRtRSIR7Jv6LdBfqQyfA,Brett,1050,2007-05-15,2482,2408,2410,0,3,4201,356,418,839,343,1018,1794,1696,1696,894,490
310109,bMGXNeeymFqyaISCKJjCkA,Debby,1096,2008-06-09,397,500,492,0,4,341,40,20,40,19,155,244,578,578,249,184
311047,mGAgc73bhiO_xXvpLy2Org,Carol,1396,2009-02-21,2270,2194,2190,0,4,966,35,82,10,108,134,363,541,541,258,279
311844,488KrW58ryVduy0Me8DRxg,Kathleen,1014,2010-01-17,348,106,53,0,3,21,9,3,1,0,52,44,48,48,22,3
314903,zUKeZNu4tCG56xjwWH54Vw,Bill,1864,2008-12-05,1310,519,1709,0,4,512,60,12,6,33,492,963,854,854,360,497
315287,jrMxBHW3SlUGVGYWvPsHWA,Char,1558,2009-05-25,1888,1860,969,0,3,54,15,13,13,1,70,178,131,131,40,39
315774,lXKjU1d7uy4aG0c5dNTATw,MK,1892,2006-03-01,1447,1062,1017,0,3,438,13,18,83,7,127,223,344,344,46,48
317048,mlXIzLHZ2RAw3MMzpBsFlA,Jon,2027,2008-01-27,2611,1547,2445,0,3,138,29,7,1,28,97,269,347,347,229,80
317312,MGPQVLsODMm9ZtYQW-g_OA,Jelena,1750,2008-01-19,9031,6997,8050,0,4,2156,163,204,393,130,901,3376,1887,1887,683,457
319549,KzMgL2E49onbwB3g4prnVA,Inna,1108,2008-10-07,5460,3533,5362,0,4,330,33,11,23,60,276,565,720,720,220,105
324134,IU86PZPgTDCFwJEuAg2j7g,Danny,1678,2009-01-09,3874,417,3693,0,4,1099,147,137,98,71,1268,4234,2334,2334,564,274
324169,G5LXEaxhQMF_BVjNHkVr7g,Nish,1884,2004-12-07,9974,2694,8884,0,4,1308,126,84,193,71,761,1496,1820,1820,393,132
324685,s16-BUo-orUsELvMu5ocKg,Josephine,1335,2009-10-20,132,70,40,0,3,80,24,10,9,19,39,76,95,95,103,3
325181,mgytZAasaiBf-END4aZD9w,Cat,1158,2009-03-17,863,814,793,0,3,1141,172,95,127,24,396,371,830,830,659,571
325795,JB_Qflj9Q2I_c-22hcMwKA,Rowena,1020,2009-10-06,121,137,60,0,3,69,8,10,12,2,41,85,113,113,57,24
332561,ZBLZIOrO3DZJzDFlFO-bJw,Carlos,1529,2007-08-19,228,248,135,0,4,512,27,31,41,9,223,322,697,697,100,89
333228,h4HT7k8q2RnV9NSQdcjBYQ,Joseph,1128,2008-09-10,21,1,1,0,4,4,4,1,0,7,17,23,13,13,12,15
334129,iT1AA74QFn_a0Xq9-ggSGA,"John L.",1659,2010-07-16,5505,1592,4859,0,3,539,69,41,37,42,919,1892,1083,1083,494,314
335618,wwmJ56OlvMC_Z8llXTd6mA,Emmalouise,1228,2010-12-13,2272,2053,2204,0,3,2098,137,218,181,41,689,1156,2324,2324,883,1086
337956,GwmOgwMTlOHV1GiqiPZ8Cw,Doreen,1159,2009-12-04,227,98,102,0,4,56,19,7,6,2,97,107,180,180,62,58
338748,3LMZ79mM8jGLMyCa6-D4nw,Lauren,1225,2012-10-17,1600,1047,1159,0,3,192,20,22,11,1,76,189,176,176,90,45
344230,Wb5Gs_FpWDYjrhn0luPd3A,Janel,1406,2008-06-01,545,342,540,0,3,157,21,12,24,11,81,137,368,368,53,51
345002,Oi1qbcz2m2SnwUeztGYcnQ,Steven,1133,2010-03-19,3813,374,2033,0,3,243,49,49,5,9,329,1252,684,684,426,75
346138,LMPWMy_kvHjlUzVQ_9jz6A,Dung,1425,2011-03-11,3,1,1,0,3,234,39,15,37,1,153,152,333,333,105,175
346265,tCqYnhAdQhPO3JAAnc09ig,Melissa,1029,2007-07-27,1926,1541,1292,0,3,769,49,35,64,14,575,1496,1026,1026,162,55
346331,nswWHjhUtnhuNlPS67HBsg,John,1044,2009-04-10,323,133,235,0,2,62,13,5,6,2,86,228,185,185,67,18
347862,IDhcaHM7KG4EDmWf9b3c0A,Jennifer,1035,2007-06-11,614,438,542,0,4,123,21,6,6,6,79,192,210,210,45,11
347864,FZQXGfmkMASFWq3JnuQZqg,Enigmajic,1233,2006-01-19,199,170,115,0,3,318,24,33,7,18,205,504,549,549,80,10
347929,fr1Hz2acAb3OaL3l6DyKNg,Boon,1091,2014-05-10,2636,697,4729,0,4,158,13,1,2,0,76,360,380,380,132,296
348278,Dj77pkw_EZJvR-F4RIf_BQ,Jen,1257,2008-06-10,69,48,46,0,3,126,8,7,20,2,89,106,166,166,61,44
351290,ntJ0mR5D4JqJOzsYZV-cxw,Virginia,1410,2008-10-16,160,153,136,0,3,195,22,11,13,5,190,216,294,294,102,188
352585,h2LtQ1s5X20d0yrdqUMJ0Q,Christopher,1482,2010-03-23,2218,872,824,0,3,62,11,10,3,2,47,151,140,140,81,21
353050,MGrNMMePj0kw-6LIL1SflQ,Clara,1067,2009-11-25,57,48,32,0,3,77,18,9,19,2,101,158,118,118,85,53
354314,HqMWEEsYIXoFhdDIX1NtrA,Stephanie,1067,2009-12-27,118,49,25,0,3,164,17,9,12,3,91,184,261,261,170,9
354408,K7thO1n-vZ9PFYiC7nTR2w,Roll,1332,2007-12-26,9344,3558,11696,0,3,1160,170,108,69,56,1233,2716,1867,1867,830,90
356359,mIo2cFs_89a7i0DWHT9F-w,Courtney,1387,2009-11-11,217,119,131,0,3,48,9,3,2,1,28,139,52,52,63,15
356527,Ud8tcgnxp0w0qBtXt_DKOg,Lyn,1113,2008-05-17,170,30,26,0,3,28,18,6,3,1,29,38,32,32,9,4
357779,tSdz6ZkR0psn41cCaaTlYw,Alyx,1084,2012-09-02,174,122,108,0,4,125,17,19,20,1,61,103,141,141,68,26
358345,FHfjAReTovbu0chLv-WGrQ,Allison,1146,2011-06-03,1667,786,896,0,3,79,18,9,6,10,45,80,99,99,74,16
360951,aCLc72gpsf8zbdayft5vtw,Brittany,1054,2010-06-07,253,128,76,0,3,10,5,3,1,0,13,45,14,14,15,9
361327,iM65_UObxBvexo50FiSYhg,Lisa,1145,2006-08-30,11394,7642,10371,0,3,134,31,14,41,11,135,536,374,374,71,51
361331,IyIsFkVY48JWa01inv-7zA,Rob,2045,2008-03-27,127,15,19,0,3,85,22,10,2,2,73,185,159,159,78,4
362888,Sg_BvnTHsbc1AABiJjaiPA,Vivian,1245,2010-01-06,3,2,2,0,3,31,12,2,6,1,26,39,54,54,26,14
362912,CiYRhDyFbsDbWR45uv822w,Fannie,1755,2007-04-16,4151,1524,5085,0,3,184,16,11,12,5,53,186,189,189,51,11
363958,Dxdev0VPVFpNLvrpKzu8SQ,Elaine,1430,2013-07-29,170,161,161,0,4,92,15,7,7,6,49,253,123,123,74,129
364059,S0mlhV4mugOh4j7l4ixyKQ,Jaire,1057,2008-10-06,1302,451,600,0,3,346,59,50,67,98,202,331,429,429,126,46
364734,lxOcZ1VZ58nSCFgcunecjw,Blake,1135,2008-02-25,0,0,1,0,3,2,2,1,0,0,6,12,25,25,6,1
365437,1bG9ndpgpD9hE9tG5HcKtg,Mr,1304,2009-03-03,1383,305,396,0,4,7,3,0,0,0,14,30,14,14,8,6
365734,CJmtS1Uk1KSsY2MWol_E7g,Asuka,1246,2010-05-02,1,1,1,0,3,12,5,3,0,1,14,33,24,24,33,1
366191,shTVQJhu-NftZfRTUxYxrg,Claire,1155,2010-11-27,752,484,213,0,3,85,19,3,5,0,38,69,138,138,80,28
378340,1xJwMqmvVXPwY7yEVQIc-A,Jacob,2361,2006-01-19,7343,2482,3428,0,3,281,65,28,14,6,286,644,507,507,219,50
379063,7dwh3pL2tbSeSvL0qLzUrw,Matt,1039,2008-09-23,188,39,52,0,3,27,9,7,3,3,41,71,79,79,45,3
381210,_pCm_UXreHoX170r-Hj9TQ,David,1188,2011-04-24,150,62,49,0,3,13,12,8,1,1,46,57,31,31,13,3
381436,NK-zIxHMuTnLRU0RhoZWqw,Jonas,1047,2006-04-08,45,33,8,0,3,151,31,9,6,11,94,114,188,188,34,131
381765,btKT25J7WJoWB1tPvF7ugw,Steve,1060,2008-11-25,4032,3234,3614,0,3,78,10,4,4,9,71,131,204,204,77,89
382902,WecuAsHBDZGj7Z6_sJcQAw,Jason,3479,2006-10-18,45,102,161,0,3,160,35,11,6,3,76,186,324,324,165,9
389882,bpbKdifYYdtlxET-yTfYsQ,Brian,1028,2011-09-29,169,60,71,0,3,28,8,4,0,0,22,31,37,37,12,4
390329,fSvOdnryI9FPJ2ylcsE2ig,Natalie,1191,2006-04-03,1390,691,997,0,4,645,12,9,80,1,63,76,274,274,33,28
390575,c-Dja5bexzEWBufNsHfRrQ,Vince,1235,2009-05-18,7768,6438,7655,0,3,3499,256,284,75,85,1113,4714,4544,4544,1216,420
395451,ohYnCSs6eTl7O6o3UySpgg,Patrick,1071,2010-11-17,8431,247,10498,0,4,66,8,6,6,0,127,648,277,277,103,49
396164,lByMP4tkeruOw5HdjtXTpQ,Dennis,1502,2008-11-14,4459,118,4253,0,4,265,31,21,7,16,185,395,389,389,152,21
400296,10Xfhcdi9PZiYUoNbHn3jg,Maria,1024,2012-09-10,276,133,112,0,4,59,5,11,4,0,38,90,66,66,49,9
401084,-Uch0Ftb3uw09Vkm1PBeog,Mike,1088,2009-03-22,4293,1186,3422,0,3,117,22,8,1,43,139,285,283,283,43,53
401161,QhpD_YU3_RDMKjkH5DXMYg,Gail,1343,2009-03-26,724,302,589,0,4,68,17,8,4,3,97,250,195,195,106,62
401515,sOhv5LHFsyf8t1JpgnocMQ,Denise,1232,2008-12-05,219,231,172,0,3,87,29,13,3,5,60,131,161,161,30,46
404937,f1MFQxTZAWJnRQdrouLg_A,Matt,1160,2008-10-11,3963,1152,2720,0,3,287,59,45,26,31,877,2558,732,732,302,134
406127,qPGhjScyxtuHrWXN4A8VXg,Loli,1294,2008-04-23,4456,3678,4253,0,3,757,45,28,59,29,606,879,817,817,159,32
406456,3FMK2LpNHcUyuY09_4bGFw,Noah,1379,2007-08-11,293,281,305,0,4,140,6,15,2,2,196,160,234,234,119,66
406922,XaMwHlRaUfsSjBewVAbiQw,Casey,1177,2010-05-19,545,510,314,0,3,63,11,5,2,2,50,92,117,117,35,15
414292,zyLIp7DRFqeIE1Grrh3Zng,Derrick,1058,2006-08-08,338,349,259,0,3,465,37,11,19,72,136,232,542,542,130,41
415664,FC1ZSB9fd4WlDMSAbEjq8Q,Stephanie,1247,2010-07-17,1460,495,242,0,3,205,24,16,20,7,207,727,389,389,144,36
416893,Tqm7Wu7IBJ1td3Ab5ZpUhw,Brian,1944,2009-01-01,37845,30006,38020,0,4,23324,13035,13616,13352,12383,15156,24097,28500,28500,14703,79652
418921,ncIHRw4Vx3Wh9mZhLZxB7g,Mindy,1328,2008-02-13,907,200,399,0,4,94,18,3,9,5,72,215,259,259,129,60
419424,wjClsIuhEjZN2OlkoFPKnQ,Krista,1096,2006-04-25,810,102,317,0,3,54,8,7,10,8,31,51,80,80,55,9
420133,ZbOK_2m4kifew3lzTep1yQ,Jaime,1032,2007-09-21,4345,4914,4265,0,3,1485,97,81,388,36,463,413,991,991,354,107
420719,zHvS1F_6wOPSLUk6vpDEGA,Taylor,1024,2010-06-30,608,602,568,0,3,166,12,15,17,11,117,102,153,153,58,23
420994,LtGu1ZOeK_OwAkDPIkIl4Q,Tom,1286,2010-07-11,1318,237,339,0,3,3,6,2,0,0,9,14,10,10,3,0
